Position,Category,Brand,Colour,Product Name,Current Price,Original Price,Discount,Product Link,Main Image,Main Image Alt,Swatch Image 1,Swatch Alt 1,Swatch Image 2,Swatch Alt 2
124,Trousers,Dorothy Perkins,,Petite Shape and Lift Jeggings,£24.00,£32.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-shape-and-lift-jeggings_bqq16365?colour=black,https://mediahub.debenhams.com/bqq16365_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Shape and Lift Jeggings black,,,,
125,Dresses,Dorothy Perkins,,Petite Berry Floral Shirred Waist Long Sleeve Midi Dress,£26.25,£35.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-floral-shirred-waist-long-sleeve-midi-dress_bqq19322?colour=floral,https://mediahub.debenhams.com/bqq19322_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Floral Shirred Waist Long Sleeve Midi Dress floral,,,,
126,Trousers,Dorothy Perkins,,Petite Button Front Slim Leg Trouser,£19.25,£35.00,Save 45%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-button-front-slim-leg-trouser_bqq17445?colour=khaki,https://mediahub.debenhams.com/bqq17445_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Button Front Slim Leg Trouser khaki,https://mediahub.debenhams.com/bqq17445_khaki_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,khaki,https://mediahub.debenhams.com/bqq17445_navy_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,navy
127,Tops,Dorothy Perkins,,Petite Trim Overhead Short Sleeve Blouse,£21.00,£28.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-trim-overhead-short-sleeve-blouse_bqq18166?colour=black,https://mediahub.debenhams.com/bqq18166_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Trim Overhead Short Sleeve Blouse black,https://mediahub.debenhams.com/bqq18166_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq18166_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
128,Trousers,Dorothy Perkins,,Petite Ankle Grazer Trouser,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ankle-grazer-trouser_bqq17061?colour=cobalt,https://mediahub.debenhams.com/bqq17061_cobalt_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ankle Grazer Trouser cobalt,https://mediahub.debenhams.com/bqq17061_cobalt_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,cobalt,https://mediahub.debenhams.com/bqq17061_turquoise_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,turquoise
129,Dresses,Dorothy Perkins,,Petite Khaki Floral V Neck Midi Dress,£23.20,£29.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-floral-v-neck-midi-dress_bqq19780?colour=khaki,https://mediahub.debenhams.com/bqq19780_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Floral V Neck Midi Dress khaki,,,,
130,Jeans,Dorothy Perkins,,Petite Skinny Ankle Grazer Jeans,£16.25,£25.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-ankle-grazer-jeans_bqq12756?colour=indigo,https://mediahub.debenhams.com/bqq12756_indigo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Skinny Ankle Grazer Jeans indigo,https://mediahub.debenhams.com/bqq12756_indigo_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,indigo,https://mediahub.debenhams.com/bqq12756_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
131,Blazers,Dorothy Perkins,,Petite Ruched Sleeve Blazer,£29.25,£45.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ruched-sleeve-blazer_bqq09033?colour=coral%20pink,https://mediahub.debenhams.com/bqq09033_coral%20pink_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ruched Sleeve Blazer coral pink,https://mediahub.debenhams.com/bqq09033_coral%20pink_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,coral pink,https://mediahub.debenhams.com/bqq09033_blush_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,blush
132,Coats & Jackets,Dorothy Perkins,,Petite Faux Leather Biker Jacket,£23.60,£59.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-faux-leather-biker-jacket_bqq09039?colour=black,https://mediahub.debenhams.com/bqq09039_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Faux Leather Biker Jacket black,,,,
133,Coats & Jackets,Dorothy Perkins,,Petite Herringbone Wool Smart Coat,£44.50,£89.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-herringbone-wool-smart-coat_bqq17511?colour=charcoal,https://mediahub.debenhams.com/bqq17511_charcoal_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Herringbone Wool Smart Coat charcoal,,,,
134,Trousers,Dorothy Perkins,,Petite Skinny Ankle Grazer Jeggings,£15.00,£20.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-skinny-ankle-grazer-jeggings_bqq16363?colour=grey,https://mediahub.debenhams.com/bqq16363_grey_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Skinny Ankle Grazer Jeggings grey,https://mediahub.debenhams.com/bqq16363_grey_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,grey,https://mediahub.debenhams.com/bqq16363_ink_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,ink
135,Coats & Jackets,Dorothy Perkins,,Petite Gold Trim Maxi Coat,£51.00,£85.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-gold-trim-maxi-coat_bqq17956?colour=black,https://mediahub.debenhams.com/bqq17956_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Gold Trim Maxi Coat black,,,,
136,Coats & Jackets,Dorothy Perkins,,Petite Belted Midi Coat,£59.50,£85.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-belted-midi-coat_bqq17950?colour=dark%20grey,https://mediahub.debenhams.com/bqq17950_dark%20grey_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Belted Midi Coat dark grey,,,,
137,Coats & Jackets,Dorothy Perkins,,Petite Wool Blazer Coat,£52.50,£75.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-wool-blazer-coat_bqq17513?colour=pink,https://mediahub.debenhams.com/bqq17513_pink_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Wool Blazer Coat pink,,,,
138,Trousers,Dorothy Perkins,,Petite Bengaline Skinny Trousers,£20.00,£25.00,Save 20%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-bengaline-skinny-trousers_bqq08434?colour=black,https://mediahub.debenhams.com/bqq08434_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Bengaline Skinny Trousers black,,,,
139,Trousers,Dorothy Perkins,,Petite Slim Leg Trouser,£14.00,£35.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-slim-leg-trouser_bqq12723?colour=black,https://mediahub.debenhams.com/bqq12723_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Slim Leg Trouser black,https://mediahub.debenhams.com/bqq12723_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black,https://mediahub.debenhams.com/bqq12723_black_xl_s?qlt=80&w=40&h=40&dpr=1&fit=cvr,black
140,Coats & Jackets,Dorothy Perkins,,Petite Peterpan Collar Dolly Coat,£37.50,£75.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-peterpan-collar-dolly-coat_bqq17954?colour=navy,https://mediahub.debenhams.com/bqq17954_navy_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Peterpan Collar Dolly Coat navy,,,,
141,Dresses,Dorothy Perkins,,Petite Khaki Animal Wrap Mini Dress,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-wrap-mini-dress_bqq18889?colour=khaki,https://mediahub.debenhams.com/bqq18889_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Animal Wrap Mini Dress khaki,,,,
142,Tops,Dorothy Perkins,Pink,Petite Pink Spot Twist Front Long Sleeve Top,£13.20,£22.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-spot-twist-front-long-sleeve-top_bqq19251?colour=black,https://mediahub.debenhams.com/bqq19251_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Spot Twist Front Long Sleeve Top black,,,,
143,Dresses,Dorothy Perkins,,Petite Zebra Wrap Midi Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-zebra-wrap-midi-dress_bqq19379?colour=zebra,https://mediahub.debenhams.com/bqq19379_zebra_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Zebra Wrap Midi Dress zebra,,,,
144,Dresses,Dorothy Perkins,Red,Petite Red Rose Shirred Cuff Mini Dress,£13.05,£29.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-rose-shirred-cuff-mini-dress_bqq19592?colour=rose,https://mediahub.debenhams.com/bqq19592_rose_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Rose Shirred Cuff Mini Dress rose,,,,
145,Dresses,Dorothy Perkins,Purple,Petite Purple Floral Ruffle Strappy Bardot Midi Dress,£12.00,£39.00,Save 69%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-purple-floral-ruffle-strappy-bardot-midi-dress_bqq18493?colour=purple,https://mediahub.debenhams.com/bqq18493_purple_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Purple Floral Ruffle Strappy Bardot Midi Dress purple,,,,
146,Dresses,Dorothy Perkins,Green,Petite Green Ditsy Wrap Mini Dress,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-green-ditsy-wrap-mini-dress_bqq18890?colour=green,https://mediahub.debenhams.com/bqq18890_green_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Green Ditsy Wrap Mini Dress green,,,,
147,Dresses,Dorothy Perkins,,Petite Lilac Animal Shirred Waist V Neck Mini Dress,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-lilac-animal-shirred-waist-v-neck-mini-dress_bqq18884?colour=black,https://mediahub.debenhams.com/bqq18884_black_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Lilac Animal Shirred Waist V Neck Mini Dress black,,,,
148,Tops,Dorothy Perkins,,Petite Geo Twist Front Long Sleeve Top,£8.80,£22.00,Save 60%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-geo-twist-front-long-sleeve-top_bqq19252?colour=geo,https://mediahub.debenhams.com/bqq19252_geo_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Geo Twist Front Long Sleeve Top geo,,,,
149,Dresses,Dorothy Perkins,,Petite Heart Textured Tie Back Midi Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-heart-textured-tie-back-midi-dress_bqq19384?colour=black,https://mediahub.debenhams.com/bqq19384_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Heart Textured Tie Back Midi Dress black,,,,
150,Dresses,Dorothy Perkins,Red,Petite Red Floral Ruched Front Long Sleeve Midi Dress,£15.75,£35.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-ruched-front-long-sleeve-midi-dress_bqq19718?colour=black,https://mediahub.debenhams.com/bqq19718_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral Ruched Front Long Sleeve Midi Dress black,,,,
151,Tops,Dorothy Perkins,Black,Petite Black Spot Lace Trim Empire Top,£13.20,£22.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-black-spot-lace-trim-empire-top_bqq19253?colour=black,https://mediahub.debenhams.com/bqq19253_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Black Spot Lace Trim Empire Top black,,,,
152,Dresses,Dorothy Perkins,Blue,Petite Blue Floral Ruched Keyhole Front Midi Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-floral-ruched-keyhole-front-midi-dress_bqq19788?colour=floral,https://mediahub.debenhams.com/bqq19788_floral_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Floral Ruched Keyhole Front Midi Dress floral,,,,
153,Dresses,Dorothy Perkins,Red,Petite Red Rose Ditsy Tie Front Shirred Cuff Midi Dress,£17.55,£39.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-rose-ditsy-tie-front-shirred-cuff-midi-dress_bqq19136?colour=rose,https://mediahub.debenhams.com/bqq19136_rose_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Rose Ditsy Tie Front Shirred Cuff Midi Dress rose,,,,
154,Tops,Dorothy Perkins,Blue,Tall Blue Floral Keyhole Long Sleeve Top,£16.25,£25.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-tall-blue-floral-keyhole-long-sleeve-top_bqq19792?colour=floral,https://mediahub.debenhams.com/bqq19792_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Tall Blue Floral Keyhole Long Sleeve Top floral,,,,
155,Tops,Dorothy Perkins,Red,Petite Red Floral Ruffle Long Sleeve Chiffon Blouse,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-ruffle-long-sleeve-chiffon-blouse_bqq19138?colour=floral,https://mediahub.debenhams.com/bqq19138_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral Ruffle Long Sleeve Chiffon Blouse floral,,,,
156,Dresses,Dorothy Perkins,Blue,Petite Blue Zebra Shirred Cuff Mini Dress,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-zebra-shirred-cuff-mini-dress_bqq19591?colour=blue,https://mediahub.debenhams.com/bqq19591_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Zebra Shirred Cuff Mini Dress blue,,,,
157,Tops,Dorothy Perkins,Pink,Petite Pink Floral Ruffle Neck Long Sleeve Button Front Tea Blouse,£18.85,£29.00,Save 35%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-pink-floral-ruffle-neck-long-sleeve-button-front-tea-blouse_bqq19614?colour=floral,https://mediahub.debenhams.com/bqq19614_floral_xl_1?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Pink Floral Ruffle Neck Long Sleeve Button Front Tea Blouse floral,,,,
158,Dresses,Dorothy Perkins,Blue,Petite Blue Ditsy Square Neck Midi Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-blue-ditsy-square-neck-midi-dress_bqq18913?colour=blue,https://mediahub.debenhams.com/bqq18913_blue_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Blue Ditsy Square Neck Midi Dress blue,,,,
159,Tops,Dorothy Perkins,,Petite Khaki Animal Long Sleeve Button Front Tea Blouse,£17.40,£29.00,Save 40%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-khaki-animal-long-sleeve-button-front-tea-blouse_bqq19601?colour=khaki,https://mediahub.debenhams.com/bqq19601_khaki_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Khaki Animal Long Sleeve Button Front Tea Blouse khaki,,,,
160,Tops,Dorothy Perkins,,Petite Berry Spot Ruffle Neck Long Sleeve Button Front Tea Blouse,£21.75,£29.00,Save 25%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-berry-spot-ruffle-neck-long-sleeve-button-front-tea-blouse_bqq19613?colour=berry,https://mediahub.debenhams.com/bqq19613_berry_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Berry Spot Ruffle Neck Long Sleeve Button Front Tea Blouse berry,,,,
161,Tops,Dorothy Perkins,Red,Petite Red Floral Long Sleeve Tea Blouse,£20.30,£29.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-red-floral-long-sleeve-tea-blouse_bqq19626?colour=red,https://mediahub.debenhams.com/bqq19626_red_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Red Floral Long Sleeve Tea Blouse red,,,,
162,Cardigans,Dorothy Perkins,,Petite Chunky Longline Multi Cable Cardigan,£27.30,£39.00,Save 30%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-chunky-longline-multi-cable-cardigan_bqq19018?colour=forest,https://mediahub.debenhams.com/bqq19018_forest_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Chunky Longline Multi Cable Cardigan forest,,,,
163,Dresses,Dorothy Perkins,,Petite Zebra Textured Tie Back Midi Dress,£17.50,£35.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-zebra-textured-tie-back-midi-dress_bqq19385?colour=zebra,https://mediahub.debenhams.com/bqq19385_zebra_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Zebra Textured Tie Back Midi Dress zebra,,,,
164,Dresses,Dorothy Perkins,,Petite Ditsy Chiffon Tie Neck Mini Dress,£17.55,£39.00,Save 55%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-ditsy-chiffon-tie-neck-mini-dress_bqq19139?colour=floral,https://mediahub.debenhams.com/bqq19139_floral_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Ditsy Chiffon Tie Neck Mini Dress floral,,,,
165,Tops,Dorothy Perkins,,Petite Spot Shoulder Detail Shirred Hem Blouse,£14.50,£29.00,Save 50%,https://www.dorothyperkins.com/product/dorothy-perkins-petite-spot-shoulder-detail-shirred-hem-blouse_bqq19810?colour=black,https://mediahub.debenhams.com/bqq19810_black_xl?qlt=80&w=320&h=480&dpr=1&fit=ctn,Product Petite Spot Shoulder Detail Shirred Hem Blouse black,,,,
